"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LOX3",6.58321908779357e-95,0.418592670957037,0.982,0.704,1.70439542182976e-90,22,"LOX"
"IL6ST3",5.05521280144134e-94,0.544807173191102,0.995,0.963,1.30879459429316e-89,22,"IL6ST"
"HSP90AB16",8.2218203490989e-93,0.427127283052522,1,1,2.12862928838171e-88,22,"HSP90AB1"
"COA71",1.46794477169014e-91,0.367964942003315,0.747,0.367,3.80050901390578e-87,22,"COA7"
"RPS164",3.99744109301063e-91,0.407107631348651,1,1,1.03493749898045e-86,22,"RPS16"
"SLC25A22",7.10696620611176e-91,0.398570225546037,0.739,0.369,1.83999355076233e-86,22,"SLC25A22"
"RRP124",2.52368173172577e-90,0.288187340354469,0.774,0.381,6.53381200343802e-86,22,"RRP12"
"GTF2H2",8.56112193034764e-89,0.349901830277672,0.774,0.382,2.216474467767e-84,22,"GTF2H2"
"MRM31",1.43581976968256e-88,0.359224849252378,0.781,0.393,3.71733738370814e-84,22,"MRM3"
"ZFAND2A3",4.88282713582934e-87,0.320573859824926,0.757,0.374,1.26416394546622e-82,22,"ZFAND2A"
"KRT73",7.28833093526752e-87,1.10717614827031,0.333,0.126,1.88694887914076e-82,22,"KRT7"
"TNFRSF12A6",8.5207154109777e-87,0.503331392862319,1,0.996,2.20601321990213e-82,22,"TNFRSF12A"
"MEDAG5",9.52505465134892e-87,0.485048925911298,0.989,0.869,2.46603664923424e-82,22,"MEDAG"
"MT2A6",1.92940150745688e-86,0.509506385297835,1,0.999,4.99522050280586e-82,22,"MT2A"
"NOB13",8.96254500964483e-86,0.414871888456521,0.969,0.781,2.32040290299705e-81,22,"NOB1"
"S100A164",3.09828555042383e-85,0.489822815000919,1,0.982,8.02146129004729e-81,22,"S100A16"
"NAMPT4",9.84897044082976e-85,0.419072997968288,1,0.981,2.54989844713083e-80,22,"NAMPT"
"RPS217",1.43332071730336e-83,0.416236926485725,1,1,3.7108673370984e-79,22,"RPS2"
"CLUH1",3.30194830662956e-83,0.335830171239443,0.756,0.38,8.54874416586394e-79,22,"CLUH"
"METTL2A1",3.97884809397038e-83,0.339208906828171,0.773,0.392,1.03012377152893e-78,22,"METTL2A"
"RPL73",7.01847525950386e-83,0.416223670657515,1,1,1.81708324468555e-78,22,"RPL7"
"RRAS24",7.54979878097198e-83,0.491350898113881,0.97,0.808,1.95464290439365e-78,22,"RRAS2"
"ODC17",9.55026457108399e-83,0.452217571352051,0.992,0.94,2.47256349745364e-78,22,"ODC1"
"RSL1D14",1.94527316119944e-82,0.457490989045241,1,0.986,5.03631221434536e-78,22,"RSL1D1"
"EEF1AKMT41",2.85426739174295e-82,0.387262950811466,0.701,0.359,7.38969827722249e-78,22,"EEF1AKMT4"
"TOMM342",3.23212465406624e-82,0.370519113885117,0.777,0.402,8.36797072937751e-78,22,"TOMM34"
"FAHD1",8.09673562627759e-82,0.410283963319149,0.882,0.486,2.09624485364327e-77,22,"FAHD1"
"TXLNG3",1.07178576003126e-81,0.334199741870376,0.807,0.416,2.77485333272094e-77,22,"TXLNG"
"RPL27A4",1.96016563497742e-81,0.402751769650614,1,1,5.07486882895655e-77,22,"RPL27A"
"PGAM51",2.48184263484782e-81,0.341156917326933,0.802,0.414,6.42549058162102e-77,22,"PGAM5"
"PSMB74",3.39352335724019e-81,0.431687673469167,1,0.998,8.78583197189484e-77,22,"PSMB7"
"CCT33",4.43999411781298e-81,0.43339513660301,1,0.998,1.14951447710178e-76,22,"CCT3"
"GSTO15",1.6004945881147e-80,0.425439833371308,1,1,4.14368048862896e-76,22,"GSTO1"
"CDV32",2.76711809391891e-80,0.471557785767219,0.999,0.987,7.16406874515606e-76,22,"CDV3"
"CCT54",1.37968948174225e-79,0.434844699368937,1,0.998,3.57201606823067e-75,22,"CCT5"
"ALKBH23",2.81396186645156e-79,0.324284741809031,0.863,0.452,7.2853472722431e-75,22,"ALKBH2"
"FKBP42",4.06718094642818e-79,0.443170922643791,0.995,0.963,1.05299314703026e-74,22,"FKBP4"
"PUS11",5.12423225631886e-79,0.311541660770471,0.764,0.389,1.32666373116095e-74,22,"PUS1"
"MYBBP1A1",1.44654570680575e-78,0.35092401908966,0.81,0.43,3.74510683492008e-74,22,"MYBBP1A"
"TFB2M2",2.19874437450974e-77,0.322482338494499,0.794,0.414,5.69254918560572e-73,22,"TFB2M"
"CD2002",2.64623128908778e-77,0.650451649848395,0.503,0.249,6.85109280744826e-73,22,"CD200"
"UBA524",6.62299318391366e-77,0.357237460381875,1,1,1.71469293531525e-72,22,"UBA52"
"NAA252",9.91772092915403e-77,0.362805590426198,0.745,0.389,2.56769794855798e-72,22,"NAA25"
"PPAT3",1.25657918760131e-76,0.309586473097449,0.849,0.445,3.25328351669978e-72,22,"PPAT"
"IGF2BP21",3.46065056393942e-76,0.349253208054184,0.751,0.382,8.95962431003916e-72,22,"IGF2BP2"
"TXNL13",5.05321851418083e-76,0.451722834914889,0.997,0.992,1.30827827332142e-71,22,"TXNL1"
"ZNF7871",6.90495830620105e-76,0.379549787164875,0.81,0.434,1.78769370547545e-71,22,"ZNF787"
"ENO14",1.71087533593429e-75,0.40101150280131,1,1,4.42945624473388e-71,22,"ENO1"
"UBE2M2",2.83240069191624e-75,0.440040689472268,0.998,0.987,7.33308539137114e-71,22,"UBE2M"
"KRT192",3.37800405442874e-75,0.572086654790053,0.289,0.102,8.74565249691601e-71,22,"KRT19"
"NOM12",4.68223609665913e-75,0.301922085259549,0.79,0.412,1.21223092542505e-70,22,"NOM1"
"MAIP1",5.08111414014707e-75,0.380587782495495,0.81,0.445,1.31550045088408e-70,22,"MAIP1"
"VEGFA5",2.01895039286931e-74,0.4496763417898,0.984,0.867,5.22706256713864e-70,22,"VEGFA"
"HSPH13",2.65691275076741e-74,0.453958946677802,0.999,0.965,6.87874711173683e-70,22,"HSPH1"
"THG1L",3.28481714150052e-74,0.327597333133775,0.807,0.428,8.50439157934485e-70,22,"THG1L"
"C1orf1091",3.48760474892808e-74,0.303960377959139,0.689,0.347,9.0294086949748e-70,22,"C1orf109"
"RIOX21",5.15323252424557e-74,0.345620933496543,0.734,0.384,1.33417190052718e-69,22,"RIOX2"
"GADD45A6",1.34850297263492e-73,0.2502820729082,0.922,0.539,3.49127419615181e-69,22,"GADD45A"
"MAP4K44",3.0738748151986e-73,0.502235260232997,0.991,0.931,7.95826189654917e-69,22,"MAP4K4"
"CCT6A4",7.24705970032391e-73,0.40273804717979,1,0.998,1.87626375641386e-68,22,"CCT6A"
"EBNA1BP25",1.09554819775784e-72,0.409608047081596,1,0.987,2.83637428399506e-68,22,"EBNA1BP2"
"GAPDH4",3.47942873697054e-72,0.414422841654249,1,1,9.00824100001673e-68,22,"GAPDH"
"NUFIP12",5.20823349380528e-72,0.342237927280135,0.792,0.425,1.34841165154619e-67,22,"NUFIP1"
"COIL",7.52835053611313e-72,0.311423686773827,0.828,0.448,1.94908995379969e-67,22,"COIL"
"GPATCH45",8.42864666009864e-72,0.441966895141377,0.989,0.901,2.18217662029954e-67,22,"GPATCH4"
"PNP1",1.23388727996935e-71,0.465641422758127,0.974,0.81,3.19453416784065e-67,22,"PNP"
"METTL13",1.49335883971111e-71,0.310806025609543,0.772,0.408,3.86630603601207e-67,22,"METTL13"
"PRPF31",1.55490723998267e-71,0.305894604037184,0.758,0.396,4.02565484431513e-67,22,"PRPF3"
"B3GALT6",1.57546280949543e-71,0.338801234751406,0.815,0.444,4.07887321378367e-67,22,"B3GALT6"
"SPSB13",2.71918032495875e-71,0.360066683388066,0.797,0.436,7.03995786131819e-67,22,"SPSB1"
"NUP88",4.53907750154343e-71,0.321747018791539,0.799,0.431,1.17516716514959e-66,22,"NUP88"
"CCT25",1.35067556233959e-70,0.408473382077652,0.999,0.997,3.4968990308972e-66,22,"CCT2"
"VAPA3",1.84292694026919e-70,0.449395275780848,1,0.997,4.77133784835693e-66,22,"VAPA"
"SET1",2.30741658065712e-70,0.397417941763055,0.999,1,5.97390152732129e-66,22,"SET"
"TPI12",4.45581132684053e-70,0.379201386686373,1,1,1.15360955251901e-65,22,"TPI1"
"UPP16",4.69779158901069e-70,0.405397840756741,0.986,0.886,1.21625824239487e-65,22,"UPP1"
"CTU11",7.69497649602593e-70,0.373771986518454,0.861,0.49,1.99222941482111e-65,22,"CTU1"
"MRPL211",1.87199820780817e-69,0.463410514884603,0.993,0.941,4.84660336001536e-65,22,"MRPL21"
"CCDC71L4",2.29192909920568e-69,0.482842094144072,0.991,0.872,5.9338044378435e-65,22,"CCDC71L"
"DNAJC111",2.65234386431957e-69,0.357341393292756,0.758,0.416,6.86691826472337e-65,22,"DNAJC11"
"SLC35F22",3.00141929209166e-69,0.260418021431677,0.727,0.371,7.7706745472253e-65,22,"SLC35F2"
"RRP93",4.13237386221271e-69,0.311017113784225,0.945,0.712,1.06987159292687e-64,22,"RRP9"
"PMM21",8.2394477766917e-69,0.380175763933589,0.79,0.44,2.13319302938548e-64,22,"PMM2"
"SLC5A61",1.69504224524977e-68,0.275077087120029,0.718,0.374,4.38846437295165e-64,22,"SLC5A6"
"METTL1",2.40799342340421e-68,0.352312308152901,0.812,0.457,6.2342949731935e-64,22,"METTL1"
"NMD3",2.45770996907401e-68,0.30069497233818,0.758,0.404,6.36301110993261e-64,22,"NMD3"
"TPM24",3.06472652650091e-68,0.506508532775734,1,0.96,7.93457697711085e-64,22,"TPM2"
"CAPN22",3.68542800292934e-68,0.510035993794722,0.98,0.854,9.54157309958405e-64,22,"CAPN2"
"OTUD41",5.32301341043978e-68,0.304325085238846,0.751,0.398,1.37812817196286e-63,22,"OTUD4"
"EIF62",1.10546361465195e-67,0.402213229654984,1,0.975,2.8620452983339e-63,22,"EIF6"
"POLR1C1",1.39745285812544e-67,0.349006873573697,0.861,0.488,3.61800544968676e-63,22,"POLR1C"
"LAS1L1",1.58431756133124e-67,0.35811350723941,0.823,0.47,4.10179816628659e-63,22,"LAS1L"
"NOL72",3.73105514369422e-67,0.415470082421301,1,0.997,9.65970176702434e-63,22,"NOL7"
"NOC4L1",5.10011433082593e-67,0.370885918770876,0.897,0.53,1.32041960025083e-62,22,"NOC4L"
"MRRF",5.12174686214508e-67,0.309243612386238,0.755,0.408,1.32602026260936e-62,22,"MRRF"
"GGPS1",9.41551670323926e-67,0.357204000645439,0.87,0.512,2.43767727446865e-62,22,"GGPS1"
"EIF1AX6",1.0900586735004e-66,0.411897837197933,1,0.999,2.82216190569254e-62,22,"EIF1AX"
"EXOSC21",1.59394665303966e-66,0.298081285244346,0.772,0.416,4.12672788471968e-62,22,"EXOSC2"
"DHX331",2.22684339976576e-66,0.304401539539487,0.751,0.402,5.76529756199356e-62,22,"DHX33"
"TAGLN5",6.49673448901561e-66,0.465356838629091,0.949,0.716,1.68200455920614e-61,22,"TAGLN"
"DUSP65",7.69572642161103e-66,0.36411478400145,0.938,0.709,1.9924235705551e-61,22,"DUSP6"
"NME6",8.19700720066775e-66,0.332540349108627,0.815,0.455,2.12220516425288e-61,22,"NME6"
"WDR435",1.07379604931315e-65,0.395107150818441,0.986,0.907,2.78005797167174e-61,22,"WDR43"
"PNO15",2.11681680057054e-65,0.324636528069863,0.98,0.861,5.48043869667713e-61,22,"PNO1"
"IMP45",2.97123020143682e-65,0.383374879993699,0.998,0.946,7.69251499151993e-61,22,"IMP4"
"TUBA1C3",3.07099382569788e-65,0.376605525876389,1,0.999,7.9508030147318e-61,22,"TUBA1C"
"STX18",3.94978616499517e-65,0.328868949466064,0.769,0.427,1.02259963811725e-60,22,"STX18"
"PSMC44",4.61273517208949e-65,0.392790420271082,0.999,0.975,1.19423713605397e-60,22,"PSMC4"
"YARS2",5.06321326828628e-65,0.32899708821899,0.764,0.421,1.31086591515932e-60,22,"YARS2"
"NAA103",5.29092118356796e-65,0.419716622298631,0.998,0.962,1.36981949442574e-60,22,"NAA10"
"CALM24",6.94849404161103e-65,0.375412948992086,1,1,1.7989651073731e-60,22,"CALM2"
"ATAD3B2",7.40312582413547e-65,0.382311294383014,0.878,0.518,1.91666927586867e-60,22,"ATAD3B"
"ELAC2",8.07188826354728e-65,0.324858900322498,0.82,0.468,2.08981187143239e-60,22,"ELAC2"
"INTS13",8.2070380339555e-65,0.292764552605707,0.83,0.46,2.12480214699108e-60,22,"INTS13"
"ACTG16",1.11395471766786e-64,0.419474409583406,1,1,2.88402876404208e-60,22,"ACTG1"
"NIFK4",1.6789442399792e-64,0.370743717658965,0.997,0.971,4.34678663730614e-60,22,"NIFK"
"NSUN5",2.06936071322456e-64,0.349993066783982,0.882,0.519,5.35757488653839e-60,22,"NSUN5"
"PSMA7",3.80964315119808e-64,0.351570604891419,1,1,9.86316611845184e-60,22,"PSMA7"
"NT5C3A1",6.63788470462648e-64,0.262346395970726,0.802,0.435,1.7185483500278e-59,22,"NT5C3A"
"GEMIN7",6.84487873291662e-64,0.280288767315515,0.802,0.44,1.77213910395211e-59,22,"GEMIN7"
"EIF1AD1",9.50820628650901e-64,0.325864291924246,0.739,0.404,2.46167460757718e-59,22,"EIF1AD"
"PSMD83",1.19837488419887e-63,0.35847050815645,1,1,3.10259257519087e-59,22,"PSMD8"
"MRGBP",1.69479738393342e-63,0.358627771899674,0.834,0.487,4.38783042700363e-59,22,"MRGBP"
"PDRG12",5.38348941512798e-63,0.26265359170536,0.809,0.437,1.39378540957663e-58,22,"PDRG1"
"EIF54",6.44339333437055e-63,0.330024131683975,1,0.997,1.66819453426854e-58,22,"EIF5"
"ZFAS14",7.63708577840593e-63,0.271733815930243,1,0.997,1.9772415080293e-58,22,"ZFAS1"
"YRDC3",1.0127999676673e-62,0.316751909668304,0.975,0.809,2.62213911629064e-58,22,"YRDC"
"POP11",2.50328790906305e-62,0.298514094768481,0.711,0.38,6.48101239656423e-58,22,"POP1"
"WDR462",3.44740914918916e-62,0.384310523839789,0.97,0.805,8.92534228725072e-58,22,"WDR46"
"GRPEL14",7.18507023870279e-62,0.357759797025179,0.993,0.952,1.86021468480015e-57,22,"GRPEL1"
"FOSL15",8.20716154162524e-62,0.292137675900051,0.972,0.828,2.12483412312678e-57,22,"FOSL1"
"ERRFI16",1.24248035330028e-61,0.285098266439265,0.87,0.506,3.21678163469443e-57,22,"ERRFI1"
"NOP165",1.26675343055293e-61,0.396980659605963,0.99,0.876,3.27962463170155e-57,22,"NOP16"
"FBXO451",1.80911359016453e-61,0.2599550214702,0.684,0.36,4.68379508493596e-57,22,"FBXO45"
"NKAPD11",2.75272827669448e-61,0.331563537854393,0.79,0.46,7.12681350836201e-57,22,"NKAPD1"
"PFDN25",3.27330864393356e-61,0.349942515999608,1,0.997,8.47459607914398e-57,22,"PFDN2"
"TCP12",3.57926105102866e-61,0.41232959704409,1,0.988,9.26670686111321e-57,22,"TCP1"
"EIF3E3",4.70924459025135e-61,0.38762769807815,1,0.99,1.21922342441607e-56,22,"EIF3E"
"NR2C2AP2",6.42066738882174e-61,0.289191358927092,0.863,0.481,1.66231078696595e-56,22,"NR2C2AP"
"IPO41",8.2758565532856e-61,0.270407275853866,0.787,0.445,2.14261926164564e-56,22,"IPO4"
"NR2F22",1.07147233842921e-60,0.348291988426976,0.906,0.555,2.77404188419322e-56,22,"NR2F2"
"DCAF134",1.08531393320314e-60,0.343235299797682,0.992,0.917,2.80987777306293e-56,22,"DCAF13"
"FGF24",1.09734534836377e-60,0.381513664006538,0.99,0.947,2.8410271069138e-56,22,"FGF2"
"PDLIM44",2.43499239543636e-60,0.310992662953275,1,0.976,6.30419531178473e-56,22,"PDLIM4"
"GABPB11",5.18416299072339e-60,0.281773059095618,0.741,0.404,1.34217979829828e-55,22,"GABPB1"
"CD3EAP4",5.44036022207843e-60,0.359672273998829,0.924,0.652,1.40850926149611e-55,22,"CD3EAP"
"RPL232",5.84742199944385e-60,0.327035482272731,1,1,1.51389755565601e-55,22,"RPL23"
"NDUFAF43",6.97301544900882e-60,0.352556097405901,0.968,0.777,1.80531369974838e-55,22,"NDUFAF4"
"EVI52",7.57767162974003e-60,0.432392441482586,0.89,0.571,1.96185918493969e-55,22,"EVI5"
"RAI143",7.74258882046158e-60,0.454837436603766,0.994,0.95,2.0045562456175e-55,22,"RAI14"
"RPF23",9.14336398973386e-60,0.367374821849503,0.984,0.903,2.3672169369421e-55,22,"RPF2"
"UBL4A",9.20917213981573e-60,0.2839222897301,0.849,0.483,2.38425466699829e-55,22,"UBL4A"
"YBEY",1.96593691188072e-59,0.279740919643817,0.726,0.4,5.0898106648592e-55,22,"YBEY"
"PRELID12",2.1671905577857e-59,0.336261111940598,1,1,5.61085635410718e-55,22,"PRELID1"
"PLIN25",2.5602998144859e-59,0.392605219091679,0.999,0.974,6.628616219704e-55,22,"PLIN2"
"GADD45GIP11",3.00716552681594e-59,0.391939305197012,1,0.999,7.78555154892647e-55,22,"GADD45GIP1"
"C12orf101",4.96649328214076e-59,0.382224092523356,0.993,0.889,1.28582511074624e-54,22,"C12orf10"
"RPS19BP11",5.91551206373507e-59,0.377586895873626,1,0.995,1.53152607330101e-54,22,"RPS19BP1"
"PFN14",1.11792974514246e-58,0.326294885394917,1,1,2.89432011017382e-54,22,"PFN1"
"DMAC2",1.12194235380016e-58,0.291549464182797,0.812,0.467,2.90470875398862e-54,22,"DMAC2"
"WDR73",1.51150181603278e-58,0.304491905368001,0.805,0.459,3.91327820170885e-54,22,"WDR73"
"CEP1702",1.64531226512739e-58,0.382822843037421,0.974,0.893,4.2597134544148e-54,22,"CEP170"
"EIF3B2",2.09391431717553e-58,0.36034476483184,0.994,0.932,5.42114416716746e-54,22,"EIF3B"
"DAPK31",2.16164462304362e-58,0.329844572854715,0.839,0.497,5.59649792905993e-54,22,"DAPK3"
"PAK1IP14",2.6298008398625e-58,0.384880741700267,0.984,0.866,6.80855437440401e-54,22,"PAK1IP1"
"LSG11",3.72361583700684e-58,0.271454667490479,0.848,0.487,9.64044140201072e-54,22,"LSG1"
"MYC6",4.28741576481596e-58,0.253628489855842,0.97,0.812,1.11001194151085e-53,22,"MYC"
"LSM73",4.46277335277316e-58,0.347605571732192,1,0.992,1.15541202103297e-53,22,"LSM7"
"CCND24",6.04584988692036e-58,0.350659275852697,0.968,0.8,1.56527053572368e-53,22,"CCND2"
"NAT102",9.7818942926484e-58,0.272111732591302,0.778,0.428,2.53253243236667e-53,22,"NAT10"
"RPP38",1.55335582174638e-57,0.314353721391493,0.773,0.444,4.02163822250137e-53,22,"RPP38"
"TOMM406",1.5562814829647e-57,0.351898170905244,0.991,0.954,4.0292127593956e-53,22,"TOMM40"
"DUSP13",2.69798059519918e-57,0.365014108184678,0.986,0.879,6.98507176097068e-53,22,"DUSP1"
"CCDC321",2.90548730510502e-57,0.304478120345912,0.732,0.411,7.5223066329169e-53,22,"CCDC32"
"PUS7",3.49048692773917e-57,0.290238532766022,0.707,0.386,9.03687065591671e-53,22,"PUS7"
"CHORDC12",5.18915878678223e-57,0.366900682941358,0.983,0.859,1.34347320989792e-52,22,"CHORDC1"
"CLIC12",5.53461124633538e-57,0.385153144566241,1,1,1.43291085167623e-52,22,"CLIC1"
"THAP1",5.98246972173473e-57,0.303863903694616,0.738,0.413,1.54886141095712e-52,22,"THAP1"
"DNAJC24",6.79500147602477e-57,0.356966660682167,0.974,0.842,1.75922588214281e-52,22,"DNAJC2"
"SFXN42",8.38326905736519e-57,0.317283739796356,0.863,0.508,2.17042835895185e-52,22,"SFXN4"
"EIF3M3",9.51399360419657e-57,0.394501118326981,0.999,0.98,2.46317294412649e-52,22,"EIF3M"
"NDUFAB12",1.01844751037964e-56,0.36838454416519,0.999,0.997,2.63676060437289e-52,22,"NDUFAB1"
"PSMD22",1.02287585738048e-56,0.365215336441489,1,0.997,2.64822559475807e-52,22,"PSMD2"
"MRPL49",1.3805427348305e-56,0.297459543727894,0.781,0.448,3.57422514047616e-52,22,"MRPL49"
"MFSD2A5",1.50368679458747e-56,0.274239825797578,0.586,0.304,3.89304511118697e-52,22,"MFSD2A"
"EIF2S12",2.26862758670882e-56,0.345709882667661,0.994,0.976,5.87347682198913e-52,22,"EIF2S1"
"C1orf352",2.41475987986133e-56,0.304937761286687,0.831,0.493,6.25181332896099e-52,22,"C1orf35"
"MRPL123",2.47673877176839e-56,0.408189841090278,0.998,0.963,6.41227668010837e-52,22,"MRPL12"
"UTP41",3.33832616306784e-56,0.314257766884477,0.88,0.525,8.64292643618263e-52,22,"UTP4"
"CENPV3",4.58459157245989e-56,0.331358268451932,0.844,0.501,1.18695075810986e-51,22,"CENPV"
"RAN5",4.85856938075813e-56,0.337960537577652,1,1,1.25788361267828e-51,22,"RAN"
"EIF4E2",6.5544245248618e-56,0.369646414576501,0.991,0.907,1.69694050948672e-51,22,"EIF4E"
"PUF601",8.87386222417073e-56,0.402930194965865,0.993,0.953,2.2974429298378e-51,22,"PUF60"
"MOSMO1",9.53244376906042e-56,0.252666500746088,0.769,0.425,2.46794969180974e-51,22,"MOSMO"
"ATF12",1.18680718775817e-55,0.258180960638624,0.823,0.473,3.0726438091059e-51,22,"ATF1"
"PRMT15",1.63480369626515e-55,0.36257758143414,1,0.99,4.23250676963047e-51,22,"PRMT1"
"DCBLD24",4.04490400790399e-55,0.356634968217478,0.965,0.822,1.04722564764634e-50,22,"DCBLD2"
"DKC15",4.25608127624428e-55,0.368758456631012,0.989,0.909,1.10189944241964e-50,22,"DKC1"
"RPL83",8.73266379258373e-55,0.293848828734699,1,1,2.26088665589993e-50,22,"RPL8"
"CCT43",9.13339240243382e-55,0.346872726919222,1,0.995,2.36463529299012e-50,22,"CCT4"
"UCHL3",9.20847738798613e-55,0.350531584608774,0.981,0.873,2.38407479574961e-50,22,"UCHL3"
"NIP75",1.46252858664663e-54,0.329827251470486,0.964,0.811,3.78648651082812e-50,22,"NIP7"
"DDX102",2.82883508087342e-54,0.283820317302228,0.864,0.504,7.3238540243813e-50,22,"DDX10"
"MRPS101",3.15593063054227e-54,0.392933113709349,0.995,0.936,8.17070440247395e-50,22,"MRPS10"
"ELP21",3.83589496912459e-54,0.253266385251142,0.795,0.452,9.93113207506358e-50,22,"ELP2"
"MIEF1",3.97502462234832e-54,0.29978871006394,0.722,0.405,1.02913387472598e-49,22,"MIEF1"
"MRPS351",6.54573183557813e-54,0.357127352532004,0.978,0.868,1.69468997223118e-49,22,"MRPS35"
"NOP564",8.22363240851845e-54,0.355472738525622,0.998,0.958,2.12909843056543e-49,22,"NOP56"
"MRTO45",1.8791878640122e-53,0.321253140805049,0.994,0.942,4.86521737992758e-49,22,"MRTO4"
"RPAP21",2.0858802020713e-53,0.257967911890253,0.818,0.473,5.4003438431626e-49,22,"RPAP2"
"TRMT12",3.32169064998734e-53,0.265556017330778,0.875,0.513,8.59985709281723e-49,22,"TRMT1"
"VCP3",4.3395649720592e-53,0.40480607941872,0.999,0.994,1.12351337126613e-48,22,"VCP"
"SNU132",4.96316377392196e-53,0.325113387404879,1,0.999,1.28496310106839e-48,22,"SNU13"
"TOMM224",6.24916755860771e-53,0.349926287518628,1,0.987,1.61790948092354e-48,22,"TOMM22"
"RACK13",9.22120119895454e-53,0.303371983134424,1,1,2.38736899040933e-48,22,"RACK1"
"NOL91",9.65130806815832e-53,0.281240064487488,0.87,0.514,2.49872365884619e-48,22,"NOL9"
"RIOK21",1.10150827499433e-52,0.284014545827065,0.863,0.505,2.85180492396033e-48,22,"RIOK2"
"STRAP2",1.31410746647619e-52,0.350066017954386,1,0.992,3.40222423070686e-48,22,"STRAP"
"BDKRB15",4.28562862750665e-52,0.289584674787969,0.927,0.613,1.10954925166147e-47,22,"BDKRB1"
"TPM16",6.75914268099069e-52,0.364396741873689,0.998,0.967,1.74994204010849e-47,22,"TPM1"
"CCNQ",6.87935756857631e-52,0.292332821904367,0.848,0.514,1.78106567450441e-47,22,"CCNQ"
"BTF33",8.56640503649585e-52,0.293464229656291,1,1,2.21784226394877e-47,22,"BTF3"
"RNF6",9.46368776190535e-52,0.26019299435741,0.767,0.435,2.4501487615573e-47,22,"RNF6"
"HSPA94",1.01647251305121e-51,0.325380473843683,1,0.985,2.63164733628958e-47,22,"HSPA9"
"MRPL101",1.1537435034466e-51,0.2592358274629,0.831,0.489,2.98704193042324e-47,22,"MRPL10"
"SERPINE17",1.25380723253814e-51,0.325405592337758,1,0.989,3.24610692504126e-47,22,"SERPINE1"
"HSPBP1",1.3574020114355e-51,0.341145821387919,0.915,0.59,3.51431380760651e-47,22,"HSPBP1"
"EIF3I5",1.47660751515901e-51,0.322461902734901,1,0.998,3.82293685674668e-47,22,"EIF3I"
"TSSC41",2.55033977019951e-51,0.336378289449033,0.985,0.854,6.60282966504653e-47,22,"TSSC4"
"AURKAIP12",3.11668139352708e-51,0.381207777155061,1,0.999,8.0690881278416e-47,22,"AURKAIP1"
"TSR12",3.69047436725387e-51,0.331451673962394,0.969,0.832,9.55463813682027e-47,22,"TSR1"
"BRIX15",6.36300127772854e-51,0.307799695274698,0.988,0.895,1.64738103080392e-46,22,"BRIX1"
"NGDN2",1.2478688957991e-50,0.273406350735692,0.872,0.524,3.23073257122388e-46,22,"NGDN"
"LENG1",2.21324418781891e-50,0.265834723377006,0.723,0.415,5.73008920226315e-46,22,"LENG1"
"DCUN1D52",4.78128561633565e-50,0.375707784290911,0.997,0.948,1.2378748460693e-45,22,"DCUN1D5"
"SSSCA13",5.1086746516577e-50,0.42439458504997,0.994,0.923,1.32263586731418e-45,22,"SSSCA1"
"GTPBP46",5.85673478676187e-50,0.339939473014837,0.997,0.943,1.51630863629265e-45,22,"GTPBP4"
"PUM35",9.64698065883712e-50,0.314654992566903,0.985,0.895,2.49760329257293e-45,22,"PUM3"
"MRPL43",1.08775131328659e-49,0.326639144549002,0.998,0.943,2.81618815009897e-45,22,"MRPL4"
"NEPRO1",1.81181394949425e-49,0.276906723044256,0.693,0.394,4.69078631524062e-45,22,"NEPRO"
"RBM10",2.91408945811541e-49,0.305163980342578,0.83,0.506,7.54457760706079e-45,22,"RBM10"
"SRSF33",4.51428647137131e-49,0.319547871474784,0.999,0.999,1.16874876743803e-44,22,"SRSF3"
"DOHH1",4.68990875125187e-49,0.286371934526756,0.893,0.549,1.21421737569911e-44,22,"DOHH"
"TIMM10B",5.1327415162674e-49,0.312359753306737,0.927,0.589,1.32886677856163e-44,22,"TIMM10B"
"DHX16",6.7116907461519e-49,0.29372528511984,0.747,0.446,1.73765673417873e-44,22,"DHX16"
"PKM2",6.91720651513514e-49,0.326184496374432,1,1,1.79086476676849e-44,22,"PKM"
"EMG11",8.30752564712962e-49,0.379536810871078,0.995,0.926,2.15081839004186e-44,22,"EMG1"
"VEGFC4",9.38129717761618e-49,0.494040244893629,0.91,0.644,2.42881783928483e-44,22,"VEGFC"
"NPRL3",2.24409914766447e-48,0.270796028783026,0.705,0.41,5.80997269330332e-44,22,"NPRL3"
"RPL142",2.95134093906047e-48,0.282987519444275,1,1,7.64102169122757e-44,22,"RPL14"
"CCT82",4.90594603794332e-48,0.343909192949669,1,0.995,1.27014942922353e-43,22,"CCT8"
"COQ4",4.9807593187754e-48,0.270949889041973,0.822,0.51,1.28951858763095e-43,22,"COQ4"
"PELP11",7.89952626172927e-48,0.276770998729481,0.723,0.427,2.04518734916171e-43,22,"PELP1"
"NUDC2",1.47988376363331e-47,0.33533228977501,1,0.995,3.83141906404664e-43,22,"NUDC"
"PMPCA",1.52626690300693e-47,0.310668267478298,0.902,0.568,3.95150501188494e-43,22,"PMPCA"
"HRAS1",1.59751008876478e-47,0.419190288529774,0.989,0.916,4.13595361981202e-43,22,"HRAS"
"PGM34",2.44685589253532e-47,0.389136165311297,0.99,0.902,6.33490990577395e-43,22,"PGM3"
